"STN","meanTEMP","meanDEWP","meanSTP","meanWSDP"
"722489",84.6787836021505,68.791935483871,995.7,5.26129032258064
"722499",83.8353766025641,72.6711538461538,1000.46538461538,3.71730769230769
"722500",85.010376344086,75.5258064516129,1010.93548387097,7.92903225806452
"722505",84.5070161290323,74.6387096774194,1009.95483870968,7.78709677419355
"722506",85.0869623655914,74.1354838709677,1007.36451612903,8.0741935483871
"722510",83.3974865591398,75.8774193548387,1010.20967741935,7.1
"722515",83.5920967741935,75.7354838709677,1011.15806451613,8.68064516129032
"722516",83.9094758064516,74.3483870967742,1009.38387096774,7.12258064516129
"722517",85.0243951612903,73.7225806451613,1005.06129032258,6.37096774193548
"722523",84.0640994623656,69.2516129032258,991.516129032258,5.15806451612903
"722524",84.5847336065574,76.0409836065574,1011.08709677419,6.71967213114754
"722526",85.2867204301075,71.0870967741936,994.390322580645,5.66774193548387
"722527",82.4723252688172,74.3854838709677,1011.64516129032,3.86451612903226
"722530",84.3187231182796,69.5354838709677,983.78064516129,6.36774193548387
"722533",82.763373655914,69.0516129032258,979.935483870968,5.85483870967742
"722535",83.4478073770492,71.2049180327869,987.506451612903,5.30491803278689
"722536",83.0133333333333,70.5459016393443,985.306451612903,5.3
"722537",82.2097177419355,66.7838709677419,956.406451612903,4.69677419354839
"722539",86.4861065573771,70.1918032786885,991.909677419355,6.31311475409836
"722540",85.2180241935484,68.7548387096774,994.345161290323,5.71290322580645
"722541",82.3041465053763,68.5693548387097,991.796774193548,4.67741935483871
"722543",84.8442213114754,72.7311475409836,1009.14193548387,4.91311475409836
"722544",86.3687634408602,68.6548387096774,989.009677419355,3.11935483870968
"722547",83.9837090163934,66.3229508196721,984.812903225807,5.61803278688525
"722550",83.9833198924731,72.8806451612903,1007.99677419355,6.21612903225806
"722552",82.1762432795699,70.2774193548387,983.496774193548,5.11290322580645
"722553",83.579556010929,70.2098360655738,1001.36774193548,3.90491803278689
"722554",84.6871653005465,70.616393442623,1000.11935483871,3.78524590163934
"722555",83.6736827956989,74.8645161290323,1011.70322580645,7.48709677419355
"722560",84.2016935483871,67.8258064516129,994.035483870968,6.23548387096774
"722563",84.5746379781421,67.9065573770492,991.158064516129,6.43114754098361
"722570",85.5173903508772,68.3368421052632,981.220689655172,5.19298245614035
"722575",84.1197121212121,68.0218181818182,983.003571428571,5.58181818181818
"722576",84.7577419354839,67.1440677966102,976.348387096774,6.4741935483871
"722577",84.2384494535519,65.2852459016393,988.129032258065,6.90327868852459
"722583",85.423373655914,68.7612903225806,994.867741935484,7.03870967741936
"722587",81.6308467741935,69.9112903225806,993.487096774194,5.97258064516129
"722588",82.195248655914,70.3161290322581,993.736666666667,4.1
"722589",83.6053024193548,67.5241935483871,989.538709677419,6.06451612903226
"722590",87.4105241935484,67.3451612903226,990.993548387097,6.82258064516129
"722593",82.8426814516129,65.5951612903226,987.877419354839,4.74516129032258
"722594",85.4071975806452,65.5435483870968,986.535483870968,5.27096774193548
"722595",85.4717876344086,66.8612903225806,990.416129032258,5.95806451612903
"722596",84.2054166666667,66.7064516129032,987.090322580645,6.28387096774194
"722597",82.6874731182796,66.3677419354839,977.787096774194,5.31612903225806
"722598",83.9905107526882,67.5822580645161,989.667741935484,6.41774193548387
"722599",85.2609426229508,67.2213114754098,988.351612903226,5.63114754098361
"722600",80.9347983870968,64.7838709677419,966.18064516129,3.88064516129032
"722610",83.8230510752688,67.6225806451613,974.834482758621,6.13225806451613
"722615",84.6188978494624,67.2274193548387,973.483333333333,6.99354838709677
"722616",80.6748838797814,63.8081967213115,932.474193548387,6.40327868852459
"722620",73.4781989247312,53.541935483871,834.989655172414,11.851724137931
"722630",82.2206720430108,62.2,946.464516129032,5.45806451612903
"722636",74.4558467741935,56.2258064516129,879.512903225806,8.93870967741936
"722637",76.8425470430108,58.4,930.238709677419,6.65483870967742
"722640",71.2644489247312,57.7451612903226,853.396774193548,5.82903225806452
"722648",79.8270161290323,61.0661290322581,910.541935483871,7.19677419354839
"722650",79.9329704301075,61.1096774193548,914.864516129032,7.00967741935484
"722654",79.8348655913978,59.1258064516129,909.854838709677,7.52258064516129
"722656",81.0282392473118,59.7387096774194,915.509677419355,6.80322580645161
"722660",81.3293817204301,63.841935483871,950.554838709677,6.44838709677419
"722666",83.146935483871,68.2032258064516,963.658064516129,4.30967741935484
"722670",78.4412903225806,60.2354838709677,903.087096774194,7.6
"722700",79.8993951612903,58.0451612903226,880.790322580645,6.24516129032258
"723510",85.7088172043011,64.7741935483871,975.738709677419,7.61935483870968
"723604",80.669181547619,62.7535714285714,945.542857142857,6.15
"723628",81.7971379781421,66.2081967213115,949.058064516129,5.29016393442623
"723629",81.4574739583333,72.9229166666667,1011.85833333333,2.4875
"723630",75.3698790322581,58.4548387096774,891.722580645161,9.15806451612903
"723635",78.061438172043,58.5370967741936,909.309677419355,7.36612903225806
"723761",83.8218481182796,70.0677419354839,999.173333333333,4.47741935483871
"747335",81.2193579234973,64.6786885245902,939.887096774194,4.85901639344262
"747400",81.8934005376344,63.0516129032258,951.667741935484,4.05161290322581
"999999",81.4829638619202,73.7377049180328,1002.67,8.31147540983607
