tt0108069;John Schofield
tt0108069;Frank Passingham
tt0108069;Nick Upton
tt0108070;Martin Hewitt
tt0108070;Thomas Milan
tt0108071;Andrew Knott
tt0108071;Heydon Prowse
tt0108072;Neil Pearson
tt0108073;Patrick Hon
tt0108073;Shui-Wah Fok
tt0108073;Siu Chung Mok
tt0108074;Leslie Cheung
tt0108074;Tony Chiu-Wai Leung
tt0108075;Michal Dlouh??
tt0108077;Paolo Villaggio
tt0108077;Renato Pais Bianco
tt0108077;Giulio Brogi
tt0108077;Pietro Berton
tt0108081;P??ter Hal??sz
tt0108081;L??rinc Guly??s
tt0108085;Lev Durov
tt0108085;Rolan Bykov
tt0108085;Bogdan Stupka
tt0108085;Aleksandr Belyavskiy
tt0108089;Danny Carter
tt0108089;Byron O. Hurlock
tt0108089;Darrick Harris
tt0108089;Martin Boothe
tt0108091;Michael Ryses
tt0108091;Jey Byron
tt0108091;Frank Fowler
tt0108091;Eric Kohner
tt0108092;Mineo Sugiura
tt0108094;Denis Mercier
tt0108094;Tobie Pelletier
tt0108096;Miguel de Le??n
tt0108096;Henrique Vera-Villanueva
tt0108097;Xiaoxiao Diao
tt0108097;Fengyi Zhang
tt0108097;Siu Chung Mok
tt0108098;Kh. Tomur
tt0108098;N. Badral
tt0108098;S. Gombo-Ochir
tt0108098;E. Monkherdeni
tt0108098;N. Tsegmid
tt0108099;Dirk Benedict
tt0108099;Lance LeGault
tt0108101;Julian Fellowes
tt0108101;Roddy Maude-Roxby
tt0108101;Anthony Hopkins
tt0108105;Ray Lui
tt0108105;Kent Cheng
tt0108105;Elvis Tsui
tt0108105;Ging-Cheung Chan
tt0108106;Xiaoxing Cheng
tt0108109;Mithun Chakraborty
tt0108109;Jackie Shroff
tt0108111;Jim Turner
tt0108111;Paul Bartel
tt0108112;Tony Ka Fai Leung
tt0108112;Jimmy Lin
tt0108112;Jacky Cheung
tt0108113;Fat Chung
tt0108113;Kuan Tai Chen
tt0108113;Waise Lee
tt0108113;Charlie Cho
tt0108113;Fui-On Shing
tt0108113;Ben Lam
tt0108115;Chen-Chung Tang
tt0108115;Tao Chiang
tt0108115;Benjamin Chan
tt0108115;Sai-Tang Chan
tt0108116;Doug Bradley
tt0108116;Bernard Hill
tt0108116;John Bowles
tt0108118;Anjan Dutt
tt0108118;Asit Banerjee
tt0108119;Tom Bower
tt0108119;Marcus Klemp
tt0108119;Elijah James Shepard
tt0108120;Sh?? Aikawa
tt0108122;Bruce Davison
tt0108122;Tim Robbins
tt0108123;Aden Young
tt0108123;John Walton
tt0108123;Marshall Napier
tt0108124;Robert Ricucci
tt0108124;Richard Lynch
tt0108124;Werner Hoetzinger
tt0108124;Erich Hauser
tt0108124;Frank Marth
tt0108124;Troy Donahue
tt0108124;Leo Fong
tt0108126;Kang Chu
tt0108126;Hon Man Chan
tt0108126;Bing Chan Cheung
tt0108126;Man Gui Hoh
tt0108127;Samuel Hui
tt0108127;Ricky Hui
tt0108127;Man-Tat Ng
tt0108135;Dermot Mulroney
tt0108135;River Phoenix
tt0108135;Alan Bates
tt0108135;Richard Harris
tt0108137;Johnny Raaen
tt0108137;Russell Crowe
tt0108138;Mark Massi
tt0108138;Tom Joslin
tt0108142;John Henry Richardson
tt0108143;Miles O'Keeffe
tt0108143;Richard Roundtree
tt0108143;Nick Cassavetes
tt0108144;Atul Agnihotri
tt0108144;Paresh Rawal
tt0108144;Naseeruddin Shah
tt0108145;Jing Ye
tt0108145;Xuejian Li
tt0108146;Reine Brynolfsson
tt0108146;Peter Andersson
tt0108147;Barnard Hughes
tt0108148;Donnie Yen
tt0108148;Rongguang Yu
tt0108149;Will Smith
tt0108149;Ian McKellen
tt0108149;Donald Sutherland
tt0108150;Mesut ??akarli
tt0108150;Tarik Akan
tt0108150;Menderes Samancilar
tt0108151;Aleksandr Pashutin
tt0108151;Leonid Kuravlyov
tt0108153;Rick Dean
tt0108153;Cliff De Young
tt0108153;Timothy Busfield
tt0108154;Jim Youngs
tt0108154;Charles Napier
tt0108154;Jay Robinson
tt0108155;Jake Weber
tt0108155;Kirk Baltz
tt0108158;Marek Kondrat
tt0108158;Piotr Skarga
tt0108158;Wieslaw Michnikowski
tt0108160;Tom Hanks
tt0108160;Ross Malinger
tt0108162;William Baldwin
tt0108162;Tom Berenger
tt0108164;Andy X. Xu
tt0108164;Phillip MacKenzie
tt0108166;Mark D'Auria
tt0108166;Tom Dorsey
tt0108166;Nick Discenza
tt0108167;Pierre Arditi
tt0108167;Peter Hudson
tt0108168;Rami Nathan Sverdlin
tt0108168;Sune Otterstr??m
tt0108168;Christian Tafdrup
tt0108169;Steven Bauer
tt0108169;Matt McCoy
tt0108171;Billy Zane
tt0108171;J.T. Walsh
tt0108171;Tom Berenger
tt0108171;Aden Young
tt0108172;Armen Dzhigarkhanyan
tt0108172;Oleg Basilashvili
tt0108172;Arkadi Ides
tt0108173;Bjarke Smitt Vestermark
tt0108173;Henrik Koefoed
tt0108173;Jess Ingerslev
tt0108174;Anthony LaPaglia
tt0108174;Mike Myers
tt0108175;Kenneth 'Kenta' Gustafsson
tt0108175;Patric Gustafsson
tt0108176;Bj??rn J??rundur Fri??bj??rnsson
tt0108176;????rarinn Eyfj??r??
tt0108176;Thorarinn Oskar Thorarinsson
tt0108178;Antonello Fassari
tt0108178;Scott Bray
tt0108178;Roberto Della Casa
tt0108178;Massimo Boldi
tt0108178;Maurizio Ferrini
tt0108178;Nino Frassica
tt0108179;Philippe Khorsand
tt0108179;Christian Clavier
tt0108180;Tito Valverde
tt0108180;Joaquim de Almeida
tt0108182;Melvil Poupaud
tt0108182;D. Stanton Miranda
tt0108182;Hugues Quester
tt0108182;Serge Avedikian
tt0108185;Wendell Wellman
tt0108185;Lanny Flaherty
tt0108185;Richard Gere
tt0108186;Lane Smith
tt0108186;Pauly Shore
tt0108187;Herbert Lom
tt0108187;Roberto Benigni
tt0108188;Takeshi Kitano
tt0108188;Masanobu Katsumura
tt0108188;Tetsu Watanabe
tt0108191;John Shinavier
tt0108191;Robert Rutman
tt0108191;Daniel Orlanski
tt0108191;Rudi Moser
tt0108192;Myung-gon Kim
tt0108192;Kyu-chul Kim
tt0108192;Sae-kil Shin
tt0108193;Ole Ernst
tt0108193;Philip Zand??n
tt0108194;Tam??s Jord??n
tt0108194;G??bor M??t??
tt0108194;R??bert Koltai
tt0108194;Mih??ly Szabados
tt0108200;Ralfael D. Castro
tt0108200;Bill Christ
tt0108200;Evan Brenner
tt0108200;Christopher Cooke
tt0108200;Mark Alfred
tt0108207;Eric Idle
tt0108207;Rick Moranis
tt0108211;Jochen Nickel
tt0108211;Sebastian Rudolph
tt0108211;Dominique Horwitz
tt0108211;Thomas Kretschmann
tt0108212;Anatoliy Kotenyov
tt0108212;Stepan Oleksenko
tt0108212;Anatoliy Kuznetsov
tt0108220;Maurizio Nichetti
tt0108221;Ketil H??egh
tt0108221;Vegard Jensen
tt0108222;Daniele Formica
tt0108222;Massimiliano Franciosa
tt0108226;Johnathon Schaech
tt0108226;Andre?? Cassar
tt0108227;Shaojun Tian
tt0108227;Xingli Niu
tt0108227;Guoli Zhang
tt0108228;Ken Lemaire
tt0108228;Robert Russell
tt0108228;David Ferry
tt0108229;Gabit Mukhamedzhanov
tt0108229;Kanat Esemtayev
tt0108229;Kasym Dzhekibayev
tt0108229;Jonathan Goldstein
tt0108231;Andrey Gradov
tt0108231;Anatoliy Ravikovich
tt0108231;Sergey Losev
tt0108232;Zbigniew Buczkowski
tt0108232;Krzysztof Banaszyk
tt0108232;Artur Barcis
tt0108233;James Sie
tt0108234;Christopher Neame
tt0108234;Lewis Van Bergen
tt0108234;Jeff Speakman
tt0108235;Vladimir Ilin
tt0108235;Yuri Senkevich
tt0108236;Rupert Everett
tt0108236;Stepan Mikhalkov
tt0108237;Robert Eastwick
tt0108238;Bruce Willis
tt0108238;Dennis Farina
tt0108238;Tom Sizemore
tt0108245;Silvio Orlando
tt0108245;Claudio Bisio
tt0108245;Gigio Alberti
tt0108246;Stefan Puntigam
tt0108248;Orlando Fundichely
tt0108248;Orlando Cas??n
tt0108248;Francisco Gattorno
tt0108252;Peter Haber
tt0108252;Gabriel Odenhammar
tt0108252;Andreas Hoffer
tt0108253;Stacy Keach
tt0108253;Peter Weller
tt0108254;Nicholas Davies
tt0108254;Bruce La Bruce
tt0108254;Mikey Mike
tt0108255;Bob Hoskins
tt0108255;John Leguizamo
tt0108255;Dennis Hopper
tt0108256;Rakesh Dhar
tt0108256;Rajit Kapoor
tt0108256;Raghuvir Yadav
tt0108256;Siraj Ahmed
tt0108257;Tom Blair
tt0108257;Robert Ernst
tt0108258;Ernie Reyes Jr.
tt0108258;Ernie Reyes Sr.
tt0108258;Nicolas Cowan
tt0108258;Rob Schneider
tt0108260;Dennis Haysbert
tt0108260;Sab Shimono
tt0108262;Henrik Mestad
tt0108262;Bj??rn Sundquist
tt0108262;Bjarte Hjelmeland
tt0108263;Rudolf Hrus??nsk??
tt0108263;Petr N??rozn??
tt0108263;Viktor Preiss
tt0108264;F. Murray Abraham
tt0108264;Anthony Higgins
tt0108264;Michael Ironside
tt0108265;Robert Sean Leonard
tt0108265;Frank Whaley
tt0108265;Christian Bale
tt0108268;Michael Champion
tt0108268;Lorenzo Lamas
tt0108268;Nicholas Pasco
tt0108273;Bernard-Pierre Donnadieu
tt0108273;Grzegorz Damiecki
tt0108273;Aleksander Bednarz
tt0108273;Janusz Gajos
tt0108275;Liam Norberg
tt0108275;Thorsten Flinck
tt0108275;Ray Jones IV
tt0108277;Billy Blanks
tt0108277;Bolo Yeung
tt0108277;Jalal Merhi
tt0108279;Otto Schenk
tt0108279;Jan Niklas
tt0108281;Siu-Ho Chin
tt0108281;Jet Li
tt0108282;Jacky Cheung
tt0108282;Jim James
tt0108282;Ho Chin
tt0108282;Michael Wai-Man Chan
tt0108282;Yuan Chen
tt0108285;Etienne Glaser
tt0108285;Anders Garpe
tt0108285;Simon Norrthon
tt0108289;Fai-Hung Chan
tt0108289;Pak-Cheung Chan
tt0108289;Stephen Chow
tt0108290;Thierry Lhermitte
tt0108290;Philippe Noiret
tt0108290;Richard Bohringer
tt0108291;Imanol Arias
tt0108291;Fern??n Mir??s
tt0108291;Antonio Birabent
tt0108293;Pak-Cheung Chan
tt0108293;Stephen Chow
tt0108294;Henryk Bista
tt0108294;Marek Kondrat
tt0108304;Sonny Landham
tt0108304;Robert Miano
tt0108305;Maka Kotto
tt0108305;Bruno Cremer
tt0108305;Didier Bezace
tt0108306;Tom Bower
tt0108306;Bentley Mitchum
tt0108306;Scott Wolf
tt0108308;Elias Koteas
tt0108308;Sab Shimono
tt0108308;Stuart Wilson
tt0108309;Ole Ernst
tt0108309;Jarl Kulle
tt0108309;Bj??rn Floberg
tt0108311;Timothy Hutton
tt0108311;Dwight Schultz
tt0108311;Oliver Platt
tt0108313;Jerry Trimble
tt0108313;Michel Qissi
tt0108315;Michael Schech
tt0108315;Peter Cieslinski
tt0108315;David Baalcke
tt0108317;Andreas Kunze
tt0108317;Peter Thoms
tt0108317;Helge Schneider
tt0108317;Buddy Casino
tt0108320;Dermot Mulroney
tt0108320;Ricky Schroder
tt0108320;Noah Wyle
tt0108327;Dermot Mulroney
tt0108327;River Phoenix
tt0108328;Derek Keurvorst
tt0108328;Colm Feore
tt0108328;Devon Anderson
tt0108329;Prashanth
tt0108329;Anand
tt0108330;Jonah Blechman
tt0108330;Leonardo DiCaprio
tt0108330;Robert De Niro
tt0108331;Patrick Blackwell
tt0108331;Greig Pickhaver
tt0108333;Oliver Platt
tt0108333;Chris O'Donnell
tt0108333;Charlie Sheen
tt0108333;Kiefer Sutherland
tt0108334;William Baldwin
tt0108334;Joe Pantoliano
tt0108335;Andy Lau
tt0108335;Kenneth Chan
tt0108336;Kwai-Bo Chun
tt0108336;Bing Chan Cheung
tt0108337;Chit-Man Chan
tt0108337;Tony Ka Fai Leung
tt0108337;Fai-Hung Chan
tt0108337;Ray Lui
tt0108338;Aleksandr Cherednik
tt0108338;Sergey Barkovskiy
tt0108339;Seth Green
tt0108342;Mark Hamill
tt0108342;Mark Baur
tt0108342;Brion James
tt0108344;Juan Diego
tt0108344;Ignacio L??pez Tarso
tt0108344;Gian Maria Volont??
tt0108345;Dragoljub Ljubicic
tt0108345;Milan Pavlovic
tt0108348;Scott Valentine
tt0108348;Richard Zobel
tt0108349;Michel Qissi
tt0108349;John Barrett
tt0108349;Robert Whitehead
tt0108350;Robert Englund
tt0108350;Juliano Mer-Khamis
tt0108351;Antonio Resines
tt0108351;Manuel Alexandre
tt0108351;Jorge Sanz
tt0108354;Pere Ponce
tt0108354;??lex Casanovas
tt0108355;Agust??n Gonz??lez
tt0108355;Jos?? Sacrist??n
tt0108355;Jos?? Sazatornil
tt0108355;Manuel Alexandre
tt0108356;Antonio Resines
tt0108356;Imanol Arias
tt0108356;Juanjo Puigcorb??
tt0108357;Florent Pagny
tt0108357;Jean Rochefort
tt0108357;Martin Lamotte
tt0108358;Val Kilmer
tt0108358;Kurt Russell
tt0108358;Sam Elliott
tt0108358;Bill Paxton
tt0108359;Jean Rochefort
tt0108359;Ticky Holgado
tt0108360;Richard Grieco
tt0108360;Serge Houde
tt0108361;Suk-yee Chan
tt0108361;David Wu
tt0108361;Kenneth Chan
tt0108362;Hiroshi Mikami
tt0108362;Tatsuya Nakadai
tt0108363;Gregg Almquist
tt0108363;Ray Blunk
tt0108364;Tatsuo Yamada
tt0108364;Hakury??
tt0108364;Shinji Hayama
tt0108364;Sh?? Aikawa
tt0108365;Gianmarco Tognazzi
tt0108365;Franco Interlenghi
tt0108366;James Duval
tt0108366;Roko Belic
tt0108369;Maurice B??nichou
tt0108369;Jean-Fran??ois D??rec
tt0108370;Francis Huster
tt0108370;Fabrice Luchini
tt0108372;Fabrice Luchini
tt0108372;Hippolyte Girardot
tt0108376;Alexandru Repan
tt0108376;Johan Leysen
tt0108376;Razvan Vasilescu
tt0108379;Aleksey Buldakov
tt0108379;Evgeniy Stychkin
tt0108379;Aleksandr Pankratov-Chyornyy
tt0108384;Anton Nikolsko-Rzhevsky
tt0108384;Gennady Vysotsky
tt0108385;Fernando Guill??n Cuervo
tt0108385;Santiago Ramos
tt0108385;Fernando Guill??n
tt0108386;Man??
tt0108386;Juan Carlos Mart??n
tt0108388;Kyle MacLachlan
tt0108388;Anthony Hopkins
tt0108388;Jason Robards
tt0108392;John Seitz
tt0108392;David Hunt
tt0108392;Ulrich G??nther
tt0108394;Beno??t R??gent
tt0108394;Zbigniew Zamachowski
tt0108395;Jonathan Pryce
tt0108395;Dom DeLuise
tt0108395;Charles Nelson Reilly
tt0108396;Evgeniy Zharikov
tt0108396;Nikolay Eryomenko
tt0108396;Viktor Sergachyov
tt0108399;Christian Slater
tt0108399;Dennis Hopper
tt0108399;Val Kilmer
tt0108401;Jim Bernhard
tt0108401;Sam Bottoms
tt0108401;Leon Alvarado
tt0108403;Mats Hudd??n
tt0108403;Fredrik Dolk
tt0108403;G??sta Bredefeldt
tt0108405;Gor?? Kishitani
tt0108405;Masato Furuoya
tt0108406;Arturo Paglia
tt0108406;Vincenzo Salemme
tt0108408;K??roly Eperjes
tt0108408;Mikl??s Benedek
tt0108409;Jules Hamel
tt0108409;Coen Flink
tt0108410;David Rasche
tt0108410;Brendan Fraser
tt0108412;Abdoulaye Diop Danny
tt0108412;Ousmane Bo
tt0108412;Abou Camara
tt0108412;Jean-Fran??ois Balmer
tt0108412;Mansour Diouf
tt0108413;Andrew Balzarini
tt0108413;Alan Scalone
tt0108414;Lowell Handler
tt0108415;John C. Reilly
tt0108417;Shaun Johnston
tt0108417;Terran Orletsky
tt0108417;Paul Herbert
tt0108418;Bo-sung Kim
tt0108418;Seong-jin Kang
tt0108418;Sung-Ki Ahn
tt0108418;Su-ro Kim
tt0108420;Fred Ward
tt0108421;Mark Goronok
tt0108421;Aleksandr Zbruev
tt0108423;Ramolao Makhene
tt0108423;Arthur Molepo
tt0108423;Mzwakhe Mathenjwa
tt0108423;Sello Maake Ka-Ncube
tt0108423;A. Mogorosi
tt0108423;Sandy Mokwena
tt0108425;Josef Bierbichler
tt0108426;Viktor Proskurin
tt0108426;Igor Bochkin
tt0108426;Oleg Shklovsky
tt0108427;Armen Dzhigarkhanyan
tt0108427;Innokentiy Smoktunovskiy
tt0108427;Ilya Rybakov
tt0108429;David Kazishvili
tt0108429;Elguja Burduli
tt0108435;Jean-Michel Noirey
tt0108435;Olivier Martinez
tt0108440;Harry Hamlin
tt0108440;Ed Lauter
tt0108440;Richard Beymer
tt0108441;Craig Jones
tt0108441;Jim O'Malley
tt0108441;Nelson Parks
tt0108441;Gunner Jones
tt0108442;Stanley Tucci
tt0108442;Dennis Quaid
tt0108443;Bernard Giraudeau
tt0108445;Jerry Rector
tt0108445;Jack Elam
tt0108445;Christopher Boyer
tt0108447;Mark Kinsey Stephenson
tt0108447;John Rhys-Davies
tt0108447;Charles Klausmeyer
tt0108451;Christian Slater
tt0108451;Kyle Secor
tt0108457;Slawomir Federowicz
tt0108457;Jerzy Stuhr
tt0108459;Jakob Alder
tt0108459;Rees Gwerder
tt0108459;Jakob Duesel
tt0108468;Masaki Hori
tt0108469;L??szl?? Csere
tt0108469;Mih??ly Szabados
tt0108470;Vesa-Matti Loiri
tt0108470;Tapio H??m??l??inen
tt0108470;Jukka Puotila
tt0108471;Ruy de Carvalho
tt0108471;Lu??s Miguel Cintra
tt0108472;Tom??s Han??k
tt0108472;Luk??s Vacul??k
tt0108472;Pavel Landovsk??
tt0108473;Kiefer Sutherland
tt0108473;Jeff Bridges
tt0108474;Anatoliy Vasilev
tt0108474;Evgeniy Zharikov
tt0108474;Roman Madyanov
tt0108476;L??szl?? I. Kish
tt0108476;Michel Adatte
tt0108477;Rocco Siffredi
tt0108478;Steinn ??rmann Magn??sson
tt0108478;Baltasar Korm??kur
tt0108478;Ari Matth??asson
tt0108480;Jean-Fran??ois Balmer
tt0108480;Pierre Vaneck
tt0108480;Malcolm McDowell
tt0108482;Michael Scheidl
tt0108482;Rudolf Buczolich
tt0108482;Helmut Griem
tt0108484;Joona Lindberg
tt0108484;Santeri Kinnunen
tt0108484;Samuli Edelmann
tt0108487;Alonso Ech??nove
tt0108487;Demi??n Bichir
tt0108487;Rodolfo Arias
tt0108488;Adolfo Llaurad??
tt0108490;M.R. Gopakumar
tt0108490;Mammootty
tt0108493;P??ter Andorai
tt0108493;G??bor M??t??
tt0108495;Joe Son
tt0108495;Lorenzo Lamas
tt0108495;Hank Cheyne
tt0108497;Rinde Eckert
tt0108497;Michael Edo Keane
tt0108500;Jean Reno
tt0108500;Christian Clavier
tt0108501;Anatoly Slivnikov
tt0108501;Sergey Dreyden
tt0108501;Pavel Zharkov
tt0108501;Valentin Ushakov
tt0108504;Freark Smink
tt0108504;Andrew Kelley
tt0108504;Jeroen Krabb??
tt0108504;Maarten Smit
tt0108506;Rene Bitorajac
tt0108508;Avangard Leontev
tt0108508;Vsevolod Larionov
tt0108508;Vladimir Ilin
tt0108509;Hai-Ping Yang
tt0108509;Kiyotaka Nanbara
tt0108509;Masatoshi Nagase
tt0108509;Shir?? Sano
tt0108510;Elliot Silverman
tt0108510;Steve Landers
tt0108512;Jonathan Ehrlich
tt0108517;Julian Sands
tt0108517;Chris Young
tt0108521;John C. McGinley
tt0108521;Jon Tenney
tt0108521;Peter Gallagher
tt0108525;Dana Carvey
tt0108525;Mike Myers
tt0108525;Christopher Walken
tt0108526;John Goodman
tt0108526;Charles Fleischer
tt0108528;Leo Rossi
tt0108528;Dennis Farina
tt0108539;Terry Kiser
tt0108539;Andrew McCarthy
tt0108539;Jonathan Silverman
tt0108540;Jim Metzler
tt0108540;Bob Cady
tt0108542;Dicky Cheung
tt0108542;Tony Chiu-Wai Leung
tt0108543;Te-Lo Mai
tt0108543;Chi-Keung Hung
tt0108543;Kam-Choi Chiu
tt0108544;Chi Shing Fung
tt0108544;Siu Chung Mok
tt0108544;John Ching
tt0108544;Gam-Lun Lam
tt0108544;Wilson Lam
tt0108544;Fong Lung
tt0108545;Alexander Max Wilhelm Meyer
tt0108545;Valeriy Ogorodnikov
tt0108546;Sylvain Minoungou
tt0108547;Walter Buschhoff
tt0108547;Reiner Heise
tt0108547;Albert Hetterle
tt0108550;Leonardo DiCaprio
tt0108550;Johnny Depp
tt0108551;Laurence Fishburne
tt0108552;Roger Moore
tt0108552;Luke Elwood
tt0108554;Alfred Molina
tt0108555;Ron Perlman
tt0108555;Martin Sheen
tt0108557;Rip Torn
tt0108557;Mark Margolis
tt0108557;Bill Raymond
tt0108558;Peter Firth
tt0108558;Don Henderson
tt0108559;Mark-Paul Gosselaar
tt0108559;David Moscow
tt0108559;Matt McCoy
tt0108560;Ed Lover
tt0108560;Badja Djola
tt0108560;Doctor Dr??
tt0108561;Charlie Cho
tt0108561;Yu Lung Hsiao
tt0108561;Hoi-San Kwan
tt0108565;Nathaniel Parker
tt0108565;Michael York
tt0108568;David Naughton
tt0108568;Gary Hudson
tt0108569;Arliss Howard
tt0108569;Dennis Quaid
tt0108569;M. Emmet Walsh
tt0108571;Takanori Higuchi
tt0108571;Sh??ta Yamaguchi
tt0108571;Kunihiko Ida
tt0108571;Risu Matsumoto
tt0108571;Naomasa Musaka
tt0108571;Masayuki Imai
tt0108574;Konstantin Kotljarov
tt0108574;Joachim Kr??l
tt0108574;Horst Krause
tt0108577;Timothy Gibbs
tt0108577;Christopher Michael Moore
tt0108583;Karl Johnson
tt0108583;Michael Gough
tt0108583;John Quentin
tt0108585;Hsing-Tang Chen
tt0108585;Jimmy Au
tt0108585;Sai-Tang Chan
tt0108585;Tak Wing Cheung
tt0108588;Steven Bauer
tt0108588;Jeff Fahey
tt0108588;Robert Mitchum
tt0108592;Siu Chung Mok
tt0108592;Jet Li
tt0108592;Xin Xin Xiong
tt0108593;Jet Li
tt0108593;Dicky Cheung
tt0108593;Pak-Cheung Chan
tt0108595;Dave Gobart
tt0108595;Zack Chenetsky
tt0108595;Josh Dickerson
tt0108595;Josh Horstman
tt0108596;Robert Duvall
tt0108596;Richard Harris
tt0108597;John Lithgow
tt0108597;Jorge Cervera Jr.
tt0108597;Kevin Anderson
tt0108599;Yong Chang
tt0108599;Rongxiang Cao
tt0108599;Lei Chang
tt0108599;Siu-Chun To
tt0108600;Kent Cheng
tt0108600;Simon Yam
tt0108600;Danny Lee
tt0108602;Chia-Chia Peng
tt0108602;Pin-Yuan Huang
tt0108602;Chang-Bin Jen
tt0108605;Bei-Dak Lai
tt0108605;Aaron Kwok
tt0108606;Damian Lau
tt0108607;Tony Chiu-Wai Leung
tt0108607;Damian Lau
tt0108608;Baoguo Chen
tt0108608;Kesheng Lei
tt0108609;Mark Cheng
tt0108609;Simon Yam
tt0108609;Chi Fai Chan
tt0108609;Wing-Fai Chan
tt0108610;Deric Wan
tt0108610;Aaron Kwok
tt0108611;Tony Chiu-Wai Leung
tt0108611;Michael Man-Kin Chow
tt0108611;Waise Lee
tt0108611;Tony Ka Fai Leung
tt0108611;Yuen Chor
tt0108611;Yeung-Wah Kam
tt0108612;Yang Fei
tt0108612;Jielin He
tt0108612;Xu Zhu
tt0108613;Biao Yuen
tt0108613;Danny Lee
tt0108613;Elvis Tsui
tt0108613;Man-Tat Ng
tt0108614;Elvis Tsui
tt0108614;Tony Chiu-Wai Leung
tt0108615;Jiang Liu
tt0108617;Aleksandr Pankratov-Chyornyy
tt0108617;Aleksandr Solovyov
tt0108617;Aleksandr Filippenko
tt0108618;Man Gui Hoh
tt0108618;Hon Man Chan
tt0108619;Alon Aboutboul
tt0108619;Avi Toledano
tt0108619;Koby Azarly
tt0108620;Dicky Cheung
tt0108620;Man-Tat Ng
tt0108621;Bowie Lam
tt0108621;Kent Cheng
tt0108621;Ray Lui
tt0108621;Kelvin Wong
tt0108622;Fan Yeung
tt0108622;Lung Ti
tt0108622;Changjun Zhao
tt0108623;Ray Lui
tt0108623;Kent Cheng
tt0108623;Dicky Cheung
tt0108624;Jet Li
tt0108624;Sammo Kam-Bo Hung
tt0108625;Michael Man-Kin Chow
tt0108625;Dicky Cheung
tt0108626;Jimmy Lin
tt0108626;Ray Lui
tt0108626;Tony Chiu-Wai Leung
tt0108626;Man-Tat Ng
tt0108627;Yi-Sheng Han
tt0108627;Siu-Ho Chin
tt0108627;Kar Lok Chin
tt0108629;Nollaig O'Flannabhra
tt0108629;Antonio Punturiero
tt0108630;Ming-Yang Li
tt0108630;Fengyi Zhang
tt0108630;Hsing-Kuo Wu
tt0108631;Martin Vaughan
tt0108631;Nicholas Bruning
tt0108631;David Kaff
tt0108632;Youcef Benadouda
tt0108632;Mohamed Ali Allalou
tt0108632;Mohamed Benguettaf
tt0108633;Terence Rigby
tt0108633;Iain Glen
tt0108633;John Wood
tt0108633;Harvey Keitel
tt0108634;Tom Shell
tt0108634;Miles Chapin
tt0108634;Matt Adler
tt0108636;Brendan Fraser
tt0108636;Donald Sutherland
tt0108637;Francis Ng
tt0108638;Te-Chien Hou
tt0108639;Toshiyuki Nagashima
tt0108640;Roy Cheung
tt0108640;Tony Ka Fai Leung
tt0108642;Anatoliy Vasilev
tt0108642;Leonid Kuravlyov
tt0108644;Hung-Liang Chang
tt0108644;Fu-Chien Chang
tt0108645;Aleksandr Kosarev
tt0108645;Mikhail Gluzskiy
tt0108645;Pyotr Velyaminov
tt0108646;Aleksandr Pankratov-Chyornyy
tt0108646;Andrey Smolyakov
tt0108647;Mikhail Svetin
tt0108647;Aleksandr Pankratov-Chyornyy
tt0108649;Richardo Keens-Douglas
tt0108649;Normand Fauteux
tt0108649;John Robinson
tt0108650;Andy Lau
tt0108650;Kenny Bee
tt0108651;Gong Feng
tt0108651;Shichang Da
tt0108651;Shuangqing Ma
tt0108652;Shanxu Han
tt0108652;Shihua Feng
tt0108652;Wenjie Huang
tt0108652;Zongluo Huang
tt0108653;Dicky Cheung
tt0108653;Eric Tsang
tt0108654;Andy Lau
tt0108654;Dave Wang
tt0108655;Viktor Khozyainov
tt0108655;Viktor Bychkov
tt0108655;Anatoli Romantsov
tt0108656;Kar-Ying Law
tt0108656;Jackie Chan
tt0108656;Kent Cheng
tt0108657;Feng Ku
tt0108657;Charlie Cho
tt0108657;Sai-Kit Yung
tt0108657;Wai Shum
tt0108658;Richard Ng
tt0108659;Filip Topol
tt0108659;Tom??s Han??k
tt0108660;Shaul Mizrahi
tt0108660;Juliano Mer-Khamis
tt0108660;Menahem Einy
tt0108661;Franco Nero
tt0108661;Aleksandr Abdulov
tt0108661;Innokentiy Smoktunovskiy
tt0108663;Kuan Tai Chen
tt0108663;Ka-Yan Leung
tt0108663;Eric Tsang
tt0108664;Michael Miller
tt0108664;Chia Yung Liu
tt0108664;Siu-Ming Lui
tt0108664;Chi Yeung Wong
tt0108664;Kenneth Tsang
tt0108664;Siu Chung Mok
tt0108664;Ridley Tsui
tt0108670;Walter Vidarte
tt0108670;Antonio Banderas
tt0108671;Manel Castillejos
tt0108671;Rafael Cano
tt0108671;Sim??n Andreu
tt0108671;Josep Maria Bardag??
tt0108672;Antoine Hubert
tt0108672;Jean-Fran??ois St??venin
tt0108673;Christophe De Barallon
tt0108673;Eric M??tayer
tt0108673;Marc Jolivet
tt0108673;Christophe Bourseiller
tt0108673;Fran??ois Berl??and
tt0108674;Mathieu Demy
tt0108675;Tapani Perttu
tt0108675;Konsta M??kel??
tt0108677;Valentin Teodosiu
tt0108677;Marius Stanescu
tt0108677;George Alexandru
tt0108678;Laurent Gr??vill
tt0108678;Robin Renucci
tt0108782;Mark Gorman
tt0108782;Stephen Wastell
tt0108782;Thomas Humes
tt0108997;Damian Lau
tt0108997;Jack Kao
tt0108997;David Chiang
tt0108997;Norman Chui
tt0108999;Jose Alcala
